title,address,city,state,postal_code,price,facts and features,real estate provider,url
Multi-family home for sale,,San Francisco,CA,94133,"$2,198,000 ","7 bds, None ba ,3164 sqft",Century 21 Baldini Realty,https://www.zillow.com/homedetails/176-Valparaiso-St-San-Francisco-CA-94133/2077865323_zpid/
House for sale,,San Francisco,CA,94133,"$3,850,000 ","6 bds, 5.0 ba ,2794 sqft",Sotheby's International Realty,https://www.zillow.com/homedetails/944-Vallejo-St-948-San-Francisco-CA-94133/2076570927_zpid/
House for sale,,San Francisco,CA,94133,"$1,680,000 ","5 bds, None ba ,2429 sqft",Braun International,https://www.zillow.com/homedetails/757-Lombard-St-San-Francisco-CA-94133/241583089_zpid/
Condo for sale,,San Francisco,CA,94133,"$1,600,000 ","2 bds, 1.0 ba ,1033 sqft",Sotheby's International Realty,https://www.zillow.com/homedetails/2152-Leavenworth-St-San-Francisco-CA-94133/15065387_zpid/
House for sale,,San Francisco,CA,94133,"$2,795,000 ","3 bds, 3.0 ba ,2363 sqft",Polaris Realty,https://www.zillow.com/homedetails/118-Alta-St-San-Francisco-CA-94133/15065699_zpid/
House for sale,,San Francisco,CA,94133,"$1,995,000 ","3 bds, 3.0 ba ,None sqft",Keller Williams San Francisco,https://www.zillow.com/homedetails/594-Lombard-St-San-Francisco-CA-94133/2090913384_zpid/
House for sale,,San Francisco,CA,94133,"$7,659,888 ","5 bds, 4.0 ba ,3500 sqft",,https://www.zillow.com/homedetails/1020-Broadway-San-Francisco-CA-94133/53734038_zpid/
Lot / Land for sale,,San Francisco,CA,94133,"$250,000 ","None bds, None ba ,None sqft",Keller Williams San Francisco,https://www.zillow.com/homedetails/202-Union-St-San-Francisco-CA-94133/184663673_zpid/
Condo for sale,,San Francisco,CA,94132,"$615,000 ","1 bds, 1.0 ba ,669 sqft",,https://www.zillow.com/homedetails/8200-Oceanview-Ter-APT-104-San-Francisco-CA-94132/63197815_zpid/
House for sale,,San Francisco,CA,94132,"$1,588,000 ","4 bds, 3.0 ba ,1749 sqft",LUX Realty Group,https://www.zillow.com/homedetails/914-Junipero-Serra-Blvd-San-Francisco-CA-94132/15197158_zpid/
House for sale,,San Francisco,CA,94132,"$998,000 ","2 bds, 1.0 ba ,1100 sqft",Compass,https://www.zillow.com/homedetails/670-Head-St-San-Francisco-CA-94132/15190384_zpid/
Condo for sale,,San Francisco,CA,94132,"$1,375,000 ","3 bds, 3.0 ba ,1839 sqft",BarbCo,https://www.zillow.com/homedetails/192-Summit-Way-San-Francisco-CA-94132/184818179_zpid/
Under Contract,,San Francisco,CA,94132,"$1,680,000 ","3 bds, 2.0 ba ,2223 sqft",Coldwell Banker Realty,https://www.zillow.com/homedetails/85-Woodacre-Dr-San-Francisco-CA-94132/15196805_zpid/
Condo for sale,,San Francisco,CA,94132,"$835,000 ","2 bds, 2.0 ba ,950 sqft",,https://www.zillow.com/homedetails/8100-Oceanview-Ter-APT-224-San-Francisco-CA-94132/67090229_zpid/
Townhouse for sale,,San Francisco,CA,94132,"$990,000 ","3 bds, 2.0 ba ,1547 sqft","Andersen, Jung & Co.",https://www.zillow.com/homedetails/170-Summit-Way-San-Francisco-CA-94132/184818170_zpid/
Under Contract,,San Francisco,CA,94132,"$848,000 ","2 bds, 2.0 ba ,1384 sqft",Compass,https://www.zillow.com/homedetails/208-N-Lake-Merced-Hls-APT-2D-San-Francisco-CA-94132/15198526_zpid/
Condo for sale,,San Francisco,CA,94132,"$1,469,000 ","3 bds, 2.0 ba ,2133 sqft",Compass,https://www.zillow.com/homedetails/151-Summit-Way-San-Francisco-CA-94132/184818206_zpid/
Multi-family home for sale,,San Francisco,CA,94132,"$1,439,000 ","4 bds, 3.0 ba ,1828 sqft",La Flue-Walton & Associates,https://www.zillow.com/homedetails/531-Orizaba-Ave-San-Francisco-CA-94132/15190413_zpid/
Under Contract,,San Francisco,CA,94132,"$1,425,000 ","2 bds, 3.0 ba ,1260 sqft",Compass,https://www.zillow.com/homedetails/260-Crestlake-Dr-San-Francisco-CA-94132/15125750_zpid/
Condo for sale,,San Francisco,CA,94132,"$1,455,000 ","3 bds, 3.0 ba ,2133 sqft",,https://www.zillow.com/homedetails/109-Summit-Way-San-Francisco-CA-94132/184818201_zpid/
Condo for sale,,San Francisco,CA,94132,"$1,088,888 ","3 bds, 2.0 ba ,1474 sqft",,https://www.zillow.com/homedetails/139-S-Lake-Merced-Hls-APT-4F-San-Francisco-CA-94132/15198492_zpid/
Condo for sale,,San Francisco,CA,94115,"$4,698,000 ","4 bds, 5.0 ba ,4004 sqft",Coldwell Banker Realty,https://www.zillow.com/homedetails/2117-Broadway-St-San-Francisco-CA-94115/63196659_zpid/
New construction,,San Francisco,CA,94117,"$1,095,000 ","1 bds, 1.0 ba ,None sqft",Vanguard Properties,https://www.zillow.com/homedetails/1282-Hayes-St-300-San-Francisco-CA-94117/2073554168_zpid/
Condo for sale,,San Francisco,CA,94117,"$2,495,000 ","3 bds, 3.0 ba ,None sqft",Vanguard Properties,https://www.zillow.com/homedetails/1282-Hayes-St-401-San-Francisco-CA-94117/2073554167_zpid/
Condo for sale,,San Francisco,CA,94115,"$1,849,000 ","3 bds, 3.0 ba ,1891 sqft",Sotheby's International Realty,https://www.zillow.com/homedetails/2762-Pine-St-San-Francisco-CA-94115/69818988_zpid/
Condo for sale,,San Francisco,CA,94115,"$2,149,000 ","4 bds, 2.0 ba ,2321 sqft",Sotheby's International Realty,https://www.zillow.com/homedetails/2764-Pine-St-San-Francisco-CA-94115/69819934_zpid/
Condo for sale,,San Francisco,CA,94103,"$1,195,000 ","2 bds, 2.0 ba ,1565 sqft",San Francisco Marketing,https://www.zillow.com/homedetails/520-6th-St-APT-14-San-Francisco-CA-94103/2089902919_zpid/
Condo for sale,,San Francisco,CA,94102,"$785,000 ","1 bds, 1.0 ba ,605 sqft",,https://www.zillow.com/homedetails/8-Buchanan-St-UNIT-502-San-Francisco-CA-94102/124398064_zpid/
Condo for sale,,San Francisco,CA,94115,"$2,295,000 ","3 bds, 3.0 ba ,1881 sqft",Compass,https://www.zillow.com/homedetails/1821-Turk-St-San-Francisco-CA-94115/241586012_zpid/
New construction,,San Francisco,CA,94115,"$5,800,000 ","3 bds, 4.0 ba ,2888 sqft","Helena Geng, Broker",https://www.zillow.com/homedetails/2121-Webster-St-APT-108-San-Francisco-CA-94115/249664459_zpid/
House for sale,,San Francisco,CA,94114,"$975,000 ","2 bds, 1.0 ba ,None sqft",Vanguard Properties,https://www.zillow.com/homedetails/346-Noe-St-San-Francisco-CA-94114/2101147062_zpid/
Condo for sale,,San Francisco,CA,94111,"$960,000 ","1 bds, 1.0 ba ,1006 sqft",Compass SF,https://www.zillow.com/homedetails/733-Front-St-UNIT-209-San-Francisco-CA-94111/89236747_zpid/
House for sale,,San Francisco,CA,94114,"$1,650,000 ","2 bds, 2.0 ba ,None sqft",Vanguard Properties,https://www.zillow.com/homedetails/344-Noe-St-San-Francisco-CA-94114/2078151094_zpid/
Condo for sale,,San Francisco,CA,94133,"$789,000 ","1 bds, 1.0 ba ,700 sqft",Compass,https://www.zillow.com/homedetails/454-Lombard-St-APT-2-San-Francisco-CA-94133/15064381_zpid/
Condo for sale,,San Francisco,CA,94103,"$595,000 ","1 bds, 1.0 ba ,541 sqft",Vanguard Properties,https://www.zillow.com/homedetails/3250-16th-St-APT-1-San-Francisco-CA-94103/15143314_zpid/
Condo for sale,,San Francisco,CA,94109,"$649,000 ","1 bds, 1.0 ba ,653 sqft",Present Financial Properties,https://www.zillow.com/homedetails/1700-Gough-St-APT-410-San-Francisco-CA-94109/2081720322_zpid/
Condo for sale,,San Francisco,CA,94118,"$1,950,000 ","3 bds, 3.0 ba ,None sqft",Corcoran Global Living,https://www.zillow.com/homedetails/429-Spruce-St-San-Francisco-CA-94118/15082403_zpid/
Condo for sale,,San Francisco,CA,94158,"$848,000 ","1 bds, 1.0 ba ,732 sqft",,https://www.zillow.com/homedetails/300-Berry-St-UNIT-1303-San-Francisco-CA-94158/96028168_zpid/
New construction,,San Francisco,CA,94103,"$700,000 ","2 bds, 2.0 ba ,955 sqft",Keller Williams San Francisco,https://www.zillow.com/homedetails/1376-Natoma-St-San-Francisco-CA-94103/2077146486_zpid/
Condo for sale,,San Francisco,CA,94105,"$1,649,000 ","2 bds, 2.0 ba ,1259 sqft",Bay Real Estate Group,https://www.zillow.com/homedetails/501-Beale-St-UNIT-8D-San-Francisco-CA-94105/69819273_zpid/
Under Contract,,San Francisco,CA,94109,"$1,400,000 ","2 bds, 1.0 ba ,852 sqft",North Point Real Estate,https://www.zillow.com/homedetails/115-Bernard-St-San-Francisco-CA-94109/15066997_zpid/
Condo for sale,,San Francisco,CA,94105,"$2,599,000 ","2 bds, 2.0 ba ,1491 sqft",Bay Real Estate Group,https://www.zillow.com/homedetails/338-Main-St-27C-San-Francisco-CA-94105/2080573644_zpid/
Condo for sale,,San Francisco,CA,94109,"$599,000 ","1 bds, 1.0 ba ,616 sqft",T. Okamoto & Co.,https://www.zillow.com/homedetails/1001-Pine-St-UNIT-1009-San-Francisco-CA-94109/15068906_zpid/
Condo for sale,,San Francisco,CA,94114,"$1,400,000 ","3 bds, 1.0 ba ,1323 sqft",,https://www.zillow.com/homedetails/619-Castro-St-San-Francisco-CA-94114/82789842_zpid/
House for sale,,San Francisco,CA,94114,"$2,195,000 ","4 bds, None ba ,3160 sqft",Vanguard Properties,https://www.zillow.com/homedetails/30-Grand-View-Ter-San-Francisco-CA-94114/2078245217_zpid/
Condo for sale,,San Francisco,CA,94110,"$895,000 ","1 bds, 2.0 ba ,910 sqft",,https://www.zillow.com/homedetails/2600-18th-St-SUITE-8-San-Francisco-CA-94110/59779960_zpid/
House for sale,,San Francisco,CA,94115,"$699,000 ","3 bds, 2.0 ba ,1032 sqft",Compass,https://www.zillow.com/homedetails/1264-Golden-Gate-Ave-B-San-Francisco-CA-94115/2106360034_zpid/
Condo for sale,,San Francisco,CA,94110,"$759,000 ","2 bds, 1.0 ba ,842 sqft",Compass,https://www.zillow.com/homedetails/2987-Mission-St-APT-204-San-Francisco-CA-94110/15180659_zpid/
House for sale,,San Francisco,CA,94131,"$1,295,000 ","3 bds, 2.0 ba ,1342 sqft",BarbCo,https://www.zillow.com/homedetails/48-Dawnview-Way-San-Francisco-CA-94131/15132746_zpid/
Condo for sale,,San Francisco,CA,94105,"$549,000 ","1 bds, 1.0 ba ,476 sqft",,https://www.zillow.com/homedetails/69-Clementina-St-UNIT-403-San-Francisco-CA-94105/69819230_zpid/
Condo for sale,,San Francisco,CA,94109,"$1,349,000 ","3 bds, 2.0 ba ,1258 sqft",Compass,https://www.zillow.com/homedetails/1267-Green-St-San-Francisco-CA-94109/15066182_zpid/
Condo for sale,,San Francisco,CA,94111,"$1,450,000 ","2 bds, 2.0 ba ,1532 sqft",San Francisco R.E. Svcs.,https://www.zillow.com/homedetails/101-Lombard-St-APT-515W-San-Francisco-CA-94111/15064965_zpid/
House for sale,,San Francisco,CA,94114,"$1,895,000 ","4 bds, 2.0 ba ,2112 sqft",Compass,https://www.zillow.com/homedetails/5-Walter-St-San-Francisco-CA-94114/2076570698_zpid/
House for sale,,San Francisco,CA,94117,"$3,795,000 ","5 bds, 6.0 ba ,3870 sqft",Vanguard Properties,https://www.zillow.com/homedetails/144-Central-Ave-San-Francisco-CA-94117/241583801_zpid/
House for sale,,San Francisco,CA,94114,"$1,000,000 ","3 bds, 3.0 ba ,800 sqft",Compass,https://www.zillow.com/homedetails/121-Yukon-St-San-Francisco-CA-94114/2073576823_zpid/
House for sale,,San Francisco,CA,94123,"$21,000,000 ","7 bds, 11.0 ba ,16000 sqft",,https://www.zillow.com/homedetails/2820-Scott-St-San-Francisco-CA-94123/2143821426_zpid/
Under Contract,,San Francisco,CA,94123,"$3,750,000 ","4 bds, 4.0 ba ,3774 sqft",Compass,https://www.zillow.com/homedetails/2209-N-Point-St-San-Francisco-CA-94123/15079885_zpid/
Condo for sale,,San Francisco,CA,94111,"$949,000 ","1 bds, 1.0 ba ,1030 sqft",Compass,https://www.zillow.com/homedetails/101-Lombard-St-APT-611W-San-Francisco-CA-94111/15064975_zpid/
Condo for sale,,San Francisco,CA,94158,"$2,698,888 ","2 bds, 2.0 ba ,1569 sqft",Vanguard Properties,https://www.zillow.com/homedetails/718-Long-Bridge-St-APT-1605-San-Francisco-CA-94158/2097568814_zpid/
Condo for sale,,San Francisco,CA,94105,"$749,000 ","1 bds, 1.0 ba ,694 sqft",Compass,https://www.zillow.com/homedetails/74-New-Montgomery-St-UNIT-307-San-Francisco-CA-94105/82785963_zpid/
House for sale,,San Francisco,CA,94110,"$1,295,000 ","3 bds, 2.0 ba ,1475 sqft",Vanguard Properties,https://www.zillow.com/homedetails/2812-21st-St-San-Francisco-CA-94110/2073579051_zpid/
Condo for sale,,San Francisco,CA,94115,"$4,698,000 ","4 bds, 5.0 ba ,4004 sqft",Coldwell Banker Realty,https://www.zillow.com/homedetails/2117-Broadway-St-San-Francisco-CA-94115/63196659_zpid/
New construction,,San Francisco,CA,94117,"$1,095,000 ","1 bds, 1.0 ba ,None sqft",Vanguard Properties,https://www.zillow.com/homedetails/1282-Hayes-St-300-San-Francisco-CA-94117/2073554168_zpid/
Condo for sale,,San Francisco,CA,94117,"$2,495,000 ","3 bds, 3.0 ba ,None sqft",Vanguard Properties,https://www.zillow.com/homedetails/1282-Hayes-St-401-San-Francisco-CA-94117/2073554167_zpid/
Condo for sale,,San Francisco,CA,94115,"$1,849,000 ","3 bds, 3.0 ba ,1891 sqft",Sotheby's International Realty,https://www.zillow.com/homedetails/2762-Pine-St-San-Francisco-CA-94115/69818988_zpid/
Condo for sale,,San Francisco,CA,94115,"$2,149,000 ","4 bds, 2.0 ba ,2321 sqft",Sotheby's International Realty,https://www.zillow.com/homedetails/2764-Pine-St-San-Francisco-CA-94115/69819934_zpid/
Condo for sale,,San Francisco,CA,94103,"$1,195,000 ","2 bds, 2.0 ba ,1565 sqft",San Francisco Marketing,https://www.zillow.com/homedetails/520-6th-St-APT-14-San-Francisco-CA-94103/2089902919_zpid/
Condo for sale,,San Francisco,CA,94102,"$785,000 ","1 bds, 1.0 ba ,605 sqft",,https://www.zillow.com/homedetails/8-Buchanan-St-UNIT-502-San-Francisco-CA-94102/124398064_zpid/
Condo for sale,,San Francisco,CA,94115,"$2,295,000 ","3 bds, 3.0 ba ,1881 sqft",Compass,https://www.zillow.com/homedetails/1821-Turk-St-San-Francisco-CA-94115/241586012_zpid/
New construction,,San Francisco,CA,94115,"$5,800,000 ","3 bds, 4.0 ba ,2888 sqft","Helena Geng, Broker",https://www.zillow.com/homedetails/2121-Webster-St-APT-108-San-Francisco-CA-94115/249664459_zpid/
House for sale,,San Francisco,CA,94114,"$975,000 ","2 bds, 1.0 ba ,None sqft",Vanguard Properties,https://www.zillow.com/homedetails/346-Noe-St-San-Francisco-CA-94114/2101147062_zpid/
House for sale,,San Francisco,CA,94114,"$1,650,000 ","2 bds, 2.0 ba ,None sqft",Vanguard Properties,https://www.zillow.com/homedetails/344-Noe-St-San-Francisco-CA-94114/2078151094_zpid/
Condo for sale,,San Francisco,CA,94111,"$960,000 ","1 bds, 1.0 ba ,1006 sqft",Compass SF,https://www.zillow.com/homedetails/733-Front-St-UNIT-209-San-Francisco-CA-94111/89236747_zpid/
Condo for sale,,San Francisco,CA,94133,"$789,000 ","1 bds, 1.0 ba ,700 sqft",Compass,https://www.zillow.com/homedetails/454-Lombard-St-APT-2-San-Francisco-CA-94133/15064381_zpid/
Condo for sale,,San Francisco,CA,94103,"$595,000 ","1 bds, 1.0 ba ,541 sqft",Vanguard Properties,https://www.zillow.com/homedetails/3250-16th-St-APT-1-San-Francisco-CA-94103/15143314_zpid/
Condo for sale,,San Francisco,CA,94109,"$649,000 ","1 bds, 1.0 ba ,653 sqft",Present Financial Properties,https://www.zillow.com/homedetails/1700-Gough-St-APT-410-San-Francisco-CA-94109/2081720322_zpid/
Condo for sale,,San Francisco,CA,94118,"$1,950,000 ","3 bds, 3.0 ba ,None sqft",Corcoran Global Living,https://www.zillow.com/homedetails/429-Spruce-St-San-Francisco-CA-94118/15082403_zpid/
Condo for sale,,San Francisco,CA,94158,"$848,000 ","1 bds, 1.0 ba ,732 sqft",,https://www.zillow.com/homedetails/300-Berry-St-UNIT-1303-San-Francisco-CA-94158/96028168_zpid/
New construction,,San Francisco,CA,94103,"$700,000 ","2 bds, 2.0 ba ,955 sqft",Keller Williams San Francisco,https://www.zillow.com/homedetails/1376-Natoma-St-San-Francisco-CA-94103/2077146486_zpid/
Condo for sale,,San Francisco,CA,94105,"$1,649,000 ","2 bds, 2.0 ba ,1259 sqft",Bay Real Estate Group,https://www.zillow.com/homedetails/501-Beale-St-UNIT-8D-San-Francisco-CA-94105/69819273_zpid/
Condo for sale,,San Francisco,CA,94105,"$2,599,000 ","2 bds, 2.0 ba ,1491 sqft",Bay Real Estate Group,https://www.zillow.com/homedetails/338-Main-St-27C-San-Francisco-CA-94105/2080573644_zpid/
Under Contract,,San Francisco,CA,94109,"$1,400,000 ","2 bds, 1.0 ba ,852 sqft",North Point Real Estate,https://www.zillow.com/homedetails/115-Bernard-St-San-Francisco-CA-94109/15066997_zpid/
Condo for sale,,San Francisco,CA,94109,"$599,000 ","1 bds, 1.0 ba ,616 sqft",T. Okamoto & Co.,https://www.zillow.com/homedetails/1001-Pine-St-UNIT-1009-San-Francisco-CA-94109/15068906_zpid/
Condo for sale,,San Francisco,CA,94114,"$1,400,000 ","3 bds, 1.0 ba ,1323 sqft",,https://www.zillow.com/homedetails/619-Castro-St-San-Francisco-CA-94114/82789842_zpid/
House for sale,,San Francisco,CA,94114,"$2,195,000 ","4 bds, None ba ,3160 sqft",Vanguard Properties,https://www.zillow.com/homedetails/30-Grand-View-Ter-San-Francisco-CA-94114/2078245217_zpid/
Condo for sale,,San Francisco,CA,94110,"$895,000 ","1 bds, 2.0 ba ,910 sqft",,https://www.zillow.com/homedetails/2600-18th-St-SUITE-8-San-Francisco-CA-94110/59779960_zpid/
House for sale,,San Francisco,CA,94115,"$699,000 ","3 bds, 2.0 ba ,1032 sqft",Compass,https://www.zillow.com/homedetails/1264-Golden-Gate-Ave-B-San-Francisco-CA-94115/2106360034_zpid/
Condo for sale,,San Francisco,CA,94110,"$759,000 ","2 bds, 1.0 ba ,842 sqft",Compass,https://www.zillow.com/homedetails/2987-Mission-St-APT-204-San-Francisco-CA-94110/15180659_zpid/
House for sale,,San Francisco,CA,94131,"$1,295,000 ","3 bds, 2.0 ba ,1342 sqft",BarbCo,https://www.zillow.com/homedetails/48-Dawnview-Way-San-Francisco-CA-94131/15132746_zpid/
Condo for sale,,San Francisco,CA,94105,"$549,000 ","1 bds, 1.0 ba ,476 sqft",,https://www.zillow.com/homedetails/69-Clementina-St-UNIT-403-San-Francisco-CA-94105/69819230_zpid/
Condo for sale,,San Francisco,CA,94109,"$1,349,000 ","3 bds, 2.0 ba ,1258 sqft",Compass,https://www.zillow.com/homedetails/1267-Green-St-San-Francisco-CA-94109/15066182_zpid/
Condo for sale,,San Francisco,CA,94111,"$1,450,000 ","2 bds, 2.0 ba ,1532 sqft",San Francisco R.E. Svcs.,https://www.zillow.com/homedetails/101-Lombard-St-APT-515W-San-Francisco-CA-94111/15064965_zpid/
House for sale,,San Francisco,CA,94114,"$1,895,000 ","4 bds, 2.0 ba ,2112 sqft",Compass,https://www.zillow.com/homedetails/5-Walter-St-San-Francisco-CA-94114/2076570698_zpid/
House for sale,,San Francisco,CA,94117,"$3,795,000 ","5 bds, 6.0 ba ,3870 sqft",Vanguard Properties,https://www.zillow.com/homedetails/144-Central-Ave-San-Francisco-CA-94117/241583801_zpid/
House for sale,,San Francisco,CA,94114,"$1,000,000 ","3 bds, 3.0 ba ,800 sqft",Compass,https://www.zillow.com/homedetails/121-Yukon-St-San-Francisco-CA-94114/2073576823_zpid/
House for sale,,San Francisco,CA,94123,"$21,000,000 ","7 bds, 11.0 ba ,16000 sqft",,https://www.zillow.com/homedetails/2820-Scott-St-San-Francisco-CA-94123/2143821426_zpid/
Under Contract,,San Francisco,CA,94123,"$3,750,000 ","4 bds, 4.0 ba ,3774 sqft",Compass,https://www.zillow.com/homedetails/2209-N-Point-St-San-Francisco-CA-94123/15079885_zpid/
Condo for sale,,San Francisco,CA,94111,"$949,000 ","1 bds, 1.0 ba ,1030 sqft",Compass,https://www.zillow.com/homedetails/101-Lombard-St-APT-611W-San-Francisco-CA-94111/15064975_zpid/
Condo for sale,,San Francisco,CA,94158,"$2,698,888 ","2 bds, 2.0 ba ,1569 sqft",Vanguard Properties,https://www.zillow.com/homedetails/718-Long-Bridge-St-APT-1605-San-Francisco-CA-94158/2097568814_zpid/
Condo for sale,,San Francisco,CA,94105,"$749,000 ","1 bds, 1.0 ba ,694 sqft",Compass,https://www.zillow.com/homedetails/74-New-Montgomery-St-UNIT-307-San-Francisco-CA-94105/82785963_zpid/
House for sale,,San Francisco,CA,94110,"$1,295,000 ","3 bds, 2.0 ba ,1475 sqft",Vanguard Properties,https://www.zillow.com/homedetails/2812-21st-St-San-Francisco-CA-94110/2073579051_zpid/
Condo for sale,,San Francisco,CA,94115,"$4,698,000 ","4 bds, 5.0 ba ,4004 sqft",Coldwell Banker Realty,https://www.zillow.com/homedetails/2117-Broadway-St-San-Francisco-CA-94115/63196659_zpid/
Condo for sale,,San Francisco,CA,94118,"$1,001,150 ","2 bds, 2.0 ba ,1120 sqft",Coldwell Banker Realty,https://www.zillow.com/homedetails/790-7th-Ave-APT-402-San-Francisco-CA-94118/15098781_zpid/
Condo for sale,,San Francisco,CA,94117,"$2,495,000 ","3 bds, 3.0 ba ,None sqft",Vanguard Properties,https://www.zillow.com/homedetails/1282-Hayes-St-401-San-Francisco-CA-94117/2073554167_zpid/
New construction,,San Francisco,CA,94117,"$1,095,000 ","1 bds, 1.0 ba ,None sqft",Vanguard Properties,https://www.zillow.com/homedetails/1282-Hayes-St-300-San-Francisco-CA-94117/2073554168_zpid/
Condo for sale,,San Francisco,CA,94115,"$1,849,000 ","3 bds, 3.0 ba ,1891 sqft",Sotheby's International Realty,https://www.zillow.com/homedetails/2762-Pine-St-San-Francisco-CA-94115/69818988_zpid/
Condo for sale,,San Francisco,CA,94115,"$2,149,000 ","4 bds, 2.0 ba ,2321 sqft",Sotheby's International Realty,https://www.zillow.com/homedetails/2764-Pine-St-San-Francisco-CA-94115/69819934_zpid/
Condo for sale,,San Francisco,CA,94102,"$785,000 ","1 bds, 1.0 ba ,605 sqft",,https://www.zillow.com/homedetails/8-Buchanan-St-UNIT-502-San-Francisco-CA-94102/124398064_zpid/
Condo for sale,,San Francisco,CA,94115,"$2,295,000 ","3 bds, 3.0 ba ,1881 sqft",Compass,https://www.zillow.com/homedetails/1821-Turk-St-San-Francisco-CA-94115/241586012_zpid/
New construction,,San Francisco,CA,94115,"$5,800,000 ","3 bds, 4.0 ba ,2888 sqft","Helena Geng, Broker",https://www.zillow.com/homedetails/2121-Webster-St-APT-108-San-Francisco-CA-94115/249664459_zpid/
House for sale,,San Francisco,CA,94114,"$975,000 ","2 bds, 1.0 ba ,None sqft",Vanguard Properties,https://www.zillow.com/homedetails/346-Noe-St-San-Francisco-CA-94114/2101147062_zpid/
House for sale,,San Francisco,CA,94114,"$1,650,000 ","2 bds, 2.0 ba ,None sqft",Vanguard Properties,https://www.zillow.com/homedetails/344-Noe-St-San-Francisco-CA-94114/2078151094_zpid/
Condo for sale,,San Francisco,CA,94103,"$595,000 ","1 bds, 1.0 ba ,541 sqft",Vanguard Properties,https://www.zillow.com/homedetails/3250-16th-St-APT-1-San-Francisco-CA-94103/15143314_zpid/
Condo for sale,,San Francisco,CA,94118,"$1,950,000 ","3 bds, 3.0 ba ,None sqft",Corcoran Global Living,https://www.zillow.com/homedetails/429-Spruce-St-San-Francisco-CA-94118/15082403_zpid/
Condo for sale,,San Francisco,CA,94109,"$649,000 ","1 bds, 1.0 ba ,653 sqft",Present Financial Properties,https://www.zillow.com/homedetails/1700-Gough-St-APT-410-San-Francisco-CA-94109/2081720322_zpid/
New construction,,San Francisco,CA,94103,"$700,000 ","2 bds, 2.0 ba ,955 sqft",Keller Williams San Francisco,https://www.zillow.com/homedetails/1376-Natoma-St-San-Francisco-CA-94103/2077146486_zpid/
